Unnamed: 0,store_id,order_id,product_id,price,profit,delivery_distance,date_create,order_start_prepare,planned_prep_time,order_ready,order_pickup,region_id,status_id
0,5014,20562761,41,7.04,45.504,2205,2024-09-05 15:25:25,2024-09-05 15:25:33,15.0,2024-09-05 15:32:00,05-09-2024 16:00:00,683,F
1,5014,20562761,31,23.45,45.504,2205,2024-09-05 15:25:25,2024-09-05 15:25:33,15.0,2024-09-05 15:32:00,05-09-2024 16:00:00,683,F
2,3856,20562753,7,51.94,30.336,1368,2024-09-05 15:25:12,2024-09-05 15:25:19,10.0,2024-09-05 15:35:50,05-09-2024 16:03:50,683,F
3,3856,20562753,4,188.84,30.336,1368,2024-09-05 15:25:12,2024-09-05 15:25:19,10.0,2024-09-05 15:35:50,05-09-2024 16:03:50,683,F
4,10825,20562723,12,85.99,43.608,459,2024-09-05 15:23:32,2024-09-05 15:23:44,20.0,2024-09-05 15:38:38,05-09-2024 16:06:38,683,F
5,5640,20562673,27,21.03,32.864,2611,2024-09-05 15:19,2024-09-05 15:19:05,20.0,2024-09-05 15:35:25,05-09-2024 16:03:25,709,F
6,5640,20562673,43,3.65,32.864,2611,2024-09-05 15:19,2024-09-05 15:19:05,20.0,2024-09-05 15:35:25,05-09-2024 16:03:25,709,F
7,7283,20562665,62,14.02,11.06,1041,2024-09-05 15:18:39,,15.0,2024-09-05 15:35:33,05-09-2024 16:03:33,707,F
8,8535,20562639,10,30.28,11.312800000000005,1749,2024-09-05 15:16:47,2024-09-05 15:16:52,10.0,2024-09-05 15:20:15,05-09-2024 15:48:15,685,F
9,8535,20562639,46,12.96,11.312800000000005,1749,2024-09-05 15:16:47,2024-09-05 15:16:52,10.0,2024-09-05 15:20:15,05-09-2024 15:48:15,685,F
10,8535,20562639,19,27.47,11.312800000000005,1749,2024-09-05 15:16:47,2024-09-05 15:16:52,10.0,2024-09-05 15:20:15,05-09-2024 15:48:15,685,F
11,8535,20562639,26,4.69,11.312800000000005,1749,2024-09-05 15:16:47,2024-09-05 15:16:52,10.0,2024-09-05 15:20:15,05-09-2024 15:48:15,685,F
12,8535,20562639,26,4.69,11.312800000000005,1749,2024-09-05 15:16:47,2024-09-05 15:16:52,10.0,2024-09-05 15:20:15,05-09-2024 15:48:15,685,F
13,11449,20562617,12,85.99,4.424,1040,2024-09-05 15:14:24,2024-09-05 15:14:35,20.0,2024-09-05 15:32:22,05-09-2024 16:00:22,695,F
14,5014,20562585,28,16.66,49.77,536,2024-09-05 15:11:38,2024-09-05 15:11:49,15.0,2024-09-05 15:25:54,05-09-2024 15:53:54,683,F
15,5014,20562585,34,2.77,49.77,536,2024-09-05 15:11:38,2024-09-05 15:11:49,15.0,2024-09-05 15:25:54,05-09-2024 15:53:54,683,F
16,5014,20562585,38,66.85,49.77,536,2024-09-05 15:11:38,2024-09-05 15:11:49,15.0,2024-09-05 15:25:54,05-09-2024 15:53:54,683,F
17,10489,20562577,34,2.77,27.65,314,2024-09-05 15:11:58,2024-09-05 15:12:07,20.0,2024-09-05 15:29:10,05-09-2024 15:57:10,683,F
18,10489,20562577,21,1.56,27.65,314,2024-09-05 15:11:58,2024-09-05 15:12:07,20.0,2024-09-05 15:29:10,05-09-2024 15:57:10,683,F
19,10295,20562575,7,51.94,8.927,336,2024-09-05 15:11:21,2024-09-05 15:11:35,15.0,2024-09-05 15:17:37,05-09-2024 15:45:37,683,F
20,8259,20562573,18,16.36,8.848,1228,2024-09-05 15:10:58,2024-09-05 15:11:12,15.0,2024-09-05 15:29:15,05-09-2024 15:57:15,709,F
21,8259,20562573,54,6.17,8.848,1228,2024-09-05 15:10:58,2024-09-05 15:11:12,15.0,2024-09-05 15:29:15,05-09-2024 15:57:15,709,F
22,8259,20562573,55,19.53,8.848,1228,2024-09-05 15:10:58,2024-09-05 15:11:12,15.0,2024-09-05 15:29:15,05-09-2024 15:57:15,709,F
23,4071,20562565,31,23.45,45.8832,144,2024-09-05 15:10:33,2024-09-05 15:10:43,30.0,2024-09-05 15:37:24,05-09-2024 16:05:24,695,F
24,4071,20562565,57,21.47,45.8832,144,2024-09-05 15:10:33,2024-09-05 15:10:43,30.0,2024-09-05 15:37:24,05-09-2024 16:05:24,695,F
25,4071,20562565,2,29.97,45.8832,144,2024-09-05 15:10:33,2024-09-05 15:10:43,30.0,2024-09-05 15:37:24,05-09-2024 16:05:24,695,F
26,7733,20562551,40,14.85,,858,2024-09-05 15:10:18,2024-09-05 15:11:04,15.0,2024-09-05 15:27:51,05-09-2024 15:55:51,693,F
27,7733,20562551,31,23.45,,858,2024-09-05 15:10:18,2024-09-05 15:11:04,15.0,2024-09-05 15:27:51,05-09-2024 15:55:51,693,F
28,7733,20562551,28,16.66,,858,2024-09-05 15:10:18,2024-09-05 15:11:04,15.0,2024-09-05 15:27:51,05-09-2024 15:55:51,693,F
29,11175,20562543,22,38.61,44.556,1340,2024-09-05 15:08:19,2024-09-05 15:08:23,20.0,2024-09-05 15:23:18,05-09-2024 15:51:18,683,F
30,11175,20562543,64,3.57,44.556,1340,2024-09-05 15:08:19,2024-09-05 15:08:23,20.0,2024-09-05 15:23:18,05-09-2024 15:51:18,683,F
31,11175,20562543,42,4.85,44.556,1340,2024-09-05 15:08:19,2024-09-05 15:08:23,20.0,2024-09-05 15:23:18,05-09-2024 15:51:18,683,F
32,11175,20562543,25,194.37,44.556,1340,2024-09-05 15:08:19,2024-09-05 15:08:23,20.0,2024-09-05 15:23:18,05-09-2024 15:51:18,683,F
33,11175,20562543,7,51.94,44.556,1340,2024-09-05 15:08:19,2024-09-05 15:08:23,20.0,2024-09-05 15:23:18,05-09-2024 15:51:18,683,F
34,11175,20562543,35,14.18,44.556,1340,2024-09-05 15:08:19,2024-09-05 15:08:23,20.0,2024-09-05 15:23:18,05-09-2024 15:51:18,683,F
35,8767,20562541,54,6.17,,1702,2024-09-05 15:07:59,2024-09-05 15:08:15,15.0,2024-09-05 15:28:13,05-09-2024 15:56:13,717,F
36,8767,20562541,22,38.61,,1702,2024-09-05 15:07:59,2024-09-05 15:08:15,15.0,2024-09-05 15:28:13,05-09-2024 15:56:13,717,F
37,4360,20562539,4,188.84,,1863,2024-09-05 15:09:36,2024-09-05 15:10:09,25.0,2024-09-05 15:28:43,05-09-2024 15:56:43,707,F
38,4360,20562539,5,130.0,,1863,2024-09-05 15:09:36,2024-09-05 15:10:09,25.0,2024-09-05 15:28:43,05-09-2024 15:56:43,707,F
39,8779,20562535,66,13.44,10.112000000000002,1416,2024-09-05 15:07:38,2024-09-05 15:07:55,30.0,2024-09-05 15:30:19,05-09-2024 15:58:19,683,F
40,8779,20562535,51,8.2,10.112000000000002,1416,2024-09-05 15:07:38,2024-09-05 15:07:55,30.0,2024-09-05 15:30:19,05-09-2024 15:58:19,683,F
41,8779,20562535,23,47.68,10.112000000000002,1416,2024-09-05 15:07:38,2024-09-05 15:07:55,30.0,2024-09-05 15:30:19,05-09-2024 15:58:19,683,F
42,11513,20562523,53,12.05,5.4984,1905,2024-09-05 15:07:11,2024-09-05 15:10:37,2.0,2024-09-05 15:12:04,05-09-2024 15:40:04,691,F
43,11513,20562523,7,51.94,5.4984,1905,2024-09-05 15:07:11,2024-09-05 15:10:37,2.0,2024-09-05 15:12:04,05-09-2024 15:40:04,691,F
44,11513,20562523,70,21.16,5.4984,1905,2024-09-05 15:07:11,2024-09-05 15:10:37,2.0,2024-09-05 15:12:04,05-09-2024 15:40:04,691,F
45,11513,20562523,58,27.18,5.4984,1905,2024-09-05 15:07:11,2024-09-05 15:10:37,2.0,2024-09-05 15:12:04,05-09-2024 15:40:04,691,F
46,5863,20562521,39,13.64,34.760000000000005,3868,2024-09-05 15:07:08,2024-09-05 15:07:58,15.0,2024-09-05 15:16:50,05-09-2024 15:44:50,703,F
47,5863,20562521,25,194.37,34.760000000000005,3868,2024-09-05 15:07:08,2024-09-05 15:07:58,15.0,2024-09-05 15:16:50,05-09-2024 15:44:50,703,F
48,11267,20562519,50,16.24,34.365,4743,2024-09-05 15:06:23,2024-09-05 15:06:39,15.0,2024-09-05 15:20:43,05-09-2024 15:48:43,683,F
49,11267,20562519,15,31.31,34.365,4743,2024-09-05 15:06:23,2024-09-05 15:06:39,15.0,2024-09-05 15:20:43,05-09-2024 15:48:43,683,F
50,10935,20562515,34,2.77,,630,2024-09-05 15:06:22,2024-09-05 15:06:39,15.0,2024-09-05 15:25:06,05-09-2024 15:53:06,707,F
51,10935,20562515,4,188.84,,630,2024-09-05 15:06:22,2024-09-05 15:06:39,15.0,2024-09-05 15:25:06,05-09-2024 15:53:06,707,F
52,10935,20562515,42,4.85,,630,2024-09-05 15:06:22,2024-09-05 15:06:39,15.0,2024-09-05 15:25:06,05-09-2024 15:53:06,707,F
53,4050,20562509,11,23.2,4.424,1397,2024-09-05 15:06:03,2024-09-05 15:06:12,20.0,2024-09-05 15:15:11,05-09-2024 15:43:11,683,F
54,9787,20562503,15,31.31,12.482,3874,2024-09-05 15:13:07,2024-09-05 15:13:13,15.0,2024-09-05 15:30:15,05-09-2024 15:58:15,683,F
55,9787,20562503,56,30.83,12.482,3874,2024-09-05 15:13:07,2024-09-05 15:13:13,15.0,2024-09-05 15:30:15,05-09-2024 15:58:15,683,F
56,9787,20562503,20,8.55,12.482,3874,2024-09-05 15:13:07,2024-09-05 15:13:13,15.0,2024-09-05 15:30:15,05-09-2024 15:58:15,683,F
57,8941,20562501,41,7.04,28.045,3146,2024-09-05 15:05:04,,25.0,2024-09-05 15:27:16,05-09-2024 15:55:16,683,F
58,8941,20562501,41,7.04,28.045,3146,2024-09-05 15:05:04,,25.0,2024-09-05 15:27:16,05-09-2024 15:55:16,683,F
59,3503,20562489,36,23.48,11.534,9689,2024-09-05 15:06:07,2024-09-05 15:06:18,15.0,2024-09-05 15:19:19,05-09-2024 15:47:19,683,F
60,3503,20562489,54,6.17,11.534,9689,2024-09-05 15:06:07,2024-09-05 15:06:18,15.0,2024-09-05 15:19:19,05-09-2024 15:47:19,683,F
61,9499,20562485,7,51.94,,2452,2024-09-05 15:03:45,2024-09-05 15:04:01,20.0,2024-09-05 15:22:09,05-09-2024 15:50:09,707,F
62,9499,20562485,29,93.02,,2452,2024-09-05 15:03:45,2024-09-05 15:04:01,20.0,2024-09-05 15:22:09,05-09-2024 15:50:09,707,F
63,9499,20562485,29,93.02,,2452,2024-09-05 15:03:45,2024-09-05 15:04:01,20.0,2024-09-05 15:22:09,05-09-2024 15:50:09,707,F
64,9559,20562475,15,31.31,25.201,1367,2024-09-05 15:02:42,2024-09-05 15:02:53,15.0,,05-09-2024 15:41:31,717,F
65,9559,20562475,14,22.68,25.201,1367,2024-09-05 15:02:42,2024-09-05 15:02:53,15.0,,05-09-2024 15:41:31,717,F
66,9559,20562475,36,23.48,25.201,1367,2024-09-05 15:02:42,2024-09-05 15:02:53,15.0,,05-09-2024 15:41:31,717,F
67,9559,20562475,69,8.11,25.201,1367,2024-09-05 15:02:42,2024-09-05 15:02:53,15.0,,05-09-2024 15:41:31,717,F
68,9559,20562475,9,18.12,25.201,1367,2024-09-05 15:02:42,2024-09-05 15:02:53,15.0,,05-09-2024 15:41:31,717,F
69,3982,20562473,21,1.56,,2181,2024-09-05 15:02:44,2024-09-05 15:02:54,15.0,2024-09-05 15:14:05,05-09-2024 15:42:05,707,F
70,3982,20562473,29,93.02,,2181,2024-09-05 15:02:44,2024-09-05 15:02:54,15.0,2024-09-05 15:14:05,05-09-2024 15:42:05,707,F
71,3610,20562469,34,2.77,17.38,2548,2024-09-05 15:02:46,2024-09-05 15:02:50,20.0,,05-09-2024 15:32:17,689,F
72,4894,20562467,14,22.68,37.051,129,2024-09-05 15:02:19,2024-09-05 15:02:28,30.0,,05-09-2024 15:53:38,683,F
73,4894,20562467,12,85.99,37.051,129,2024-09-05 15:02:19,2024-09-05 15:02:28,30.0,,05-09-2024 15:53:38,683,F
74,4894,20562467,6,7.56,37.051,129,2024-09-05 15:02:19,2024-09-05 15:02:28,30.0,,05-09-2024 15:53:38,683,F
75,5355,20562455,23,47.68,71.495,1667,2024-09-05 15:08:23,2024-09-05 15:08:38,35.0,,05-09-2024 16:00:11,691,F
76,5355,20562455,68,31.91,71.495,1667,2024-09-05 15:08:23,2024-09-05 15:08:38,35.0,,05-09-2024 16:00:11,691,F
77,9383,20562453,20,8.55,9.875,2851,2024-09-05 15:01:04,2024-09-05 15:01:13,20.0,2024-09-05 15:26:11,05-09-2024 15:54:11,695,F
78,9383,20562453,55,19.53,9.875,2851,2024-09-05 15:01:04,2024-09-05 15:01:13,20.0,2024-09-05 15:26:11,05-09-2024 15:54:11,695,F
79,5212,20562447,17,89.49,21.8672,2646,2024-09-05 15:00:06,2024-09-05 15:00:10,20.0,2024-09-05 15:11:04,05-09-2024 15:39:04,683,F
80,5212,20562447,32,29.32,21.8672,2646,2024-09-05 15:00:06,2024-09-05 15:00:10,20.0,2024-09-05 15:11:04,05-09-2024 15:39:04,683,F
81,3338,20562437,16,28.04,,2322,2024-09-05 14:59:27,2024-09-05 14:59:34,30.0,2024-09-05 15:27:20,05-09-2024 15:55:20,683,F
82,10523,20562435,69,8.11,17.6328,1507,2024-09-05 15:05:06,,20.0,2024-09-05 15:19:21,05-09-2024 15:47:21,717,F
83,10523,20562435,52,29.57,17.6328,1507,2024-09-05 15:05:06,,20.0,2024-09-05 15:19:21,05-09-2024 15:47:21,717,F
84,8569,20562433,6,7.56,84.925,2600,2024-09-05 14:59:08,2024-09-05 14:59:17,40.0,2024-09-05 15:28:00,05-09-2024 15:56:00,685,F
85,8569,20562433,56,30.83,84.925,2600,2024-09-05 14:59:08,2024-09-05 14:59:17,40.0,2024-09-05 15:28:00,05-09-2024 15:56:00,685,F
86,9371,20562431,23,47.68,15.01,6244,2024-09-05 14:59:13,2024-09-05 14:59:21,15.0,2024-09-05 15:11:05,05-09-2024 15:39:05,717,F
87,9371,20562431,4,188.84,15.01,6244,2024-09-05 14:59:13,2024-09-05 14:59:21,15.0,2024-09-05 15:11:05,05-09-2024 15:39:05,717,F
88,9371,20562431,46,12.96,15.01,6244,2024-09-05 14:59:13,2024-09-05 14:59:21,15.0,2024-09-05 15:11:05,05-09-2024 15:39:05,717,F
89,5335,20562417,67,3.93,5.53,710,2024-09-05 14:58:09,2024-09-05 14:58:15,15.0,2024-09-05 15:09:34,05-09-2024 15:37:34,707,F
90,5335,20562417,43,3.65,5.53,710,2024-09-05 14:58:09,2024-09-05 14:58:15,15.0,2024-09-05 15:09:34,05-09-2024 15:37:34,707,F
91,3149,20562415,5,130.0,41.9885,2974,2024-09-05 14:58:58,2024-09-05 14:59:10,25.0,,05-09-2024 15:59:47,685,F
92,3149,20562415,60,13.97,41.9885,2974,2024-09-05 14:58:58,2024-09-05 14:59:10,25.0,,05-09-2024 15:59:47,685,F
93,3149,20562415,14,22.68,41.9885,2974,2024-09-05 14:58:58,2024-09-05 14:59:10,25.0,,05-09-2024 15:59:47,685,F
94,3522,20562409,38,66.85,62.568,9387,2024-09-05 14:58:11,2024-09-05 15:00:31,25.0,2024-09-05 15:09:17,05-09-2024 15:37:17,685,F
95,3522,20562409,5,130.0,62.568,9387,2024-09-05 14:58:11,2024-09-05 15:00:31,25.0,2024-09-05 15:09:17,05-09-2024 15:37:17,685,F
96,6915,20562407,69,8.11,12.64,1006,2024-09-05 14:57:32,2024-09-05 14:57:41,10.0,2024-09-05 15:06:30,05-09-2024 15:34:30,683,F
97,6915,20562407,2,29.97,12.64,1006,2024-09-05 14:57:32,2024-09-05 14:57:41,10.0,2024-09-05 15:06:30,05-09-2024 15:34:30,683,F
98,6691,20562405,45,12.07,101.4992,3143,2024-09-05 14:57:22,2024-09-05 14:57:27,30.0,2024-09-05 15:19:44,05-09-2024 15:47:44,683,F
99,6691,20562405,25,194.37,101.4992,3143,2024-09-05 14:57:22,2024-09-05 14:57:27,30.0,2024-09-05 15:19:44,05-09-2024 15:47:44,683,F
100,9739,20562403,13,42.99,6.32,1935,2024-09-05 15:02:22,2024-09-05 15:08:20,15.0,2024-09-05 15:22:23,05-09-2024 15:50:23,707,F
101,11087,20562401,10,30.28,107.44,4334,2024-09-05 14:56:54,2024-09-05 14:57:23,25.0,2024-09-05 15:16:31,05-09-2024 15:44:31,683,F
102,11087,20562401,55,19.53,107.44,4334,2024-09-05 14:56:54,2024-09-05 14:57:23,25.0,2024-09-05 15:16:31,05-09-2024 15:44:31,683,F
103,11087,20562401,17,89.49,107.44,4334,2024-09-05 14:56:54,2024-09-05 14:57:23,25.0,2024-09-05 15:16:31,05-09-2024 15:44:31,683,F
104,5955,20562399,49,4.0,22.91,3287,2024-09-05 14:55:41,2024-09-05 14:55:53,25.0,2024-09-05 15:11:10,05-09-2024 15:39:10,703,F
105,5955,20562399,46,12.96,22.91,3287,2024-09-05 14:55:41,2024-09-05 14:55:53,25.0,2024-09-05 15:11:10,05-09-2024 15:39:10,703,F
106,3503,20562395,46,12.96,37.525,5031,2024-09-05 14:55:34,2024-09-05 14:55:41,25.0,2024-09-05 15:09:11,05-09-2024 15:37:11,683,F
107,3503,20562395,31,23.45,37.525,5031,2024-09-05 14:55:34,2024-09-05 14:55:41,25.0,2024-09-05 15:09:11,05-09-2024 15:37:11,683,F
108,3503,20562395,55,19.53,37.525,5031,2024-09-05 14:55:34,2024-09-05 14:55:41,25.0,2024-09-05 15:09:11,05-09-2024 15:37:11,683,F
109,3503,20562395,59,10.65,37.525,5031,2024-09-05 14:55:34,2024-09-05 14:55:41,25.0,2024-09-05 15:09:11,05-09-2024 15:37:11,683,F
110,11065,20562385,2,29.97,97.96,4883,2024-09-05 14:56:56,2024-09-05 14:58:58,20.0,2024-09-05 15:22:32,05-09-2024 15:50:32,683,F
111,11065,20562385,20,8.55,97.96,4883,2024-09-05 14:56:56,2024-09-05 14:58:58,20.0,2024-09-05 15:22:32,05-09-2024 15:50:32,683,F
112,3196,20562381,11,23.2,18.328,2211,2024-09-05 14:54:25,2024-09-05 14:54:37,40.0,2024-09-05 15:11:52,05-09-2024 15:39:52,683,F
113,3196,20562381,4,188.84,18.328,2211,2024-09-05 14:54:25,2024-09-05 14:54:37,40.0,2024-09-05 15:11:52,05-09-2024 15:39:52,683,F
114,3196,20562381,44,141.28,18.328,2211,2024-09-05 14:54:25,2024-09-05 14:54:37,40.0,2024-09-05 15:11:52,05-09-2024 15:39:52,683,F
115,3196,20562381,68,31.91,18.328,2211,2024-09-05 14:54:25,2024-09-05 14:54:37,40.0,2024-09-05 15:11:52,05-09-2024 15:39:52,683,F
116,3196,20562381,17,89.49,18.328,2211,2024-09-05 14:54:25,2024-09-05 14:54:37,40.0,2024-09-05 15:11:52,05-09-2024 15:39:52,683,F
117,3196,20562381,54,6.17,18.328,2211,2024-09-05 14:54:25,2024-09-05 14:54:37,40.0,2024-09-05 15:11:52,05-09-2024 15:39:52,683,F
118,3750,20562379,10,30.28,124.425,1352,2024-09-05 14:54:19,2024-09-05 14:54:29,35.0,2024-09-05 15:22:08,05-09-2024 15:50:08,683,F
119,3750,20562379,27,21.03,124.425,1352,2024-09-05 14:54:19,2024-09-05 14:54:29,35.0,2024-09-05 15:22:08,05-09-2024 15:50:08,683,F
120,3750,20562379,21,1.56,124.425,1352,2024-09-05 14:54:19,2024-09-05 14:54:29,35.0,2024-09-05 15:22:08,05-09-2024 15:50:08,683,F
121,3750,20562379,56,30.83,124.425,1352,2024-09-05 14:54:19,2024-09-05 14:54:29,35.0,2024-09-05 15:22:08,05-09-2024 15:50:08,683,F
122,3750,20562379,8,17.26,124.425,1352,2024-09-05 14:54:19,2024-09-05 14:54:29,35.0,2024-09-05 15:22:08,05-09-2024 15:50:08,683,F
123,3750,20562379,6,7.56,124.425,1352,2024-09-05 14:54:19,2024-09-05 14:54:29,35.0,2024-09-05 15:22:08,05-09-2024 15:50:08,683,F
124,10511,20562377,34,2.77,15.642,805,2024-09-05 14:53:02,2024-09-05 14:53:08,20.0,2024-09-05 15:06:20,05-09-2024 15:34:20,683,F
125,4497,20562375,1,117.22,12.64,8386,2024-09-05 14:52:25,2024-09-05 14:52:33,25.0,2024-09-05 15:12:50,05-09-2024 15:40:50,707,F
126,8267,20562373,68,31.91,30.415,1379,2024-09-05 14:52:19,2024-09-05 14:52:23,20.0,2024-09-05 15:05:16,05-09-2024 15:33:16,689,F
127,8267,20562373,19,27.47,30.415,1379,2024-09-05 14:52:19,2024-09-05 14:52:23,20.0,2024-09-05 15:05:16,05-09-2024 15:33:16,689,F
128,9479,20562359,71,41.64,17.380000000000003,2486,2024-09-05 14:51:15,2024-09-05 14:51:26,25.0,2024-09-05 15:05:13,05-09-2024 15:33:13,683,F
129,9479,20562359,24,9.56,17.380000000000003,2486,2024-09-05 14:51:15,2024-09-05 14:51:26,25.0,2024-09-05 15:05:13,05-09-2024 15:33:13,683,F
130,11251,20562355,65,23.98,19.75,11057,2024-09-05 14:55:33,2024-09-05 15:01:09,15.0,2024-09-05 15:07:26,05-09-2024 15:35:26,689,F
131,4751,20562353,24,9.56,14.694,6190,2024-09-05 14:53:46,2024-09-05 14:55:07,25.0,2024-09-05 15:19:02,05-09-2024 15:47:02,691,F
132,4751,20562353,61,10.25,14.694,6190,2024-09-05 14:53:46,2024-09-05 14:55:07,25.0,2024-09-05 15:19:02,05-09-2024 15:47:02,691,F
133,4751,20562353,10,30.28,14.694,6190,2024-09-05 14:53:46,2024-09-05 14:55:07,25.0,2024-09-05 15:19:02,05-09-2024 15:47:02,691,F
134,4751,20562353,28,16.66,14.694,6190,2024-09-05 14:53:46,2024-09-05 14:55:07,25.0,2024-09-05 15:19:02,05-09-2024 15:47:02,691,F
135,4751,20562353,44,141.28,14.694,6190,2024-09-05 14:53:46,2024-09-05 14:55:07,25.0,2024-09-05 15:19:02,05-09-2024 15:47:02,691,F
136,9559,20562351,15,31.31,16.116,1278,2024-09-05 14:58:04,2024-09-05 14:58:15,15.0,2024-09-05 15:16:12,05-09-2024 15:44:12,717,F
137,9559,20562351,39,13.64,16.116,1278,2024-09-05 14:58:04,2024-09-05 14:58:15,15.0,2024-09-05 15:16:12,05-09-2024 15:44:12,717,F
138,8767,20562349,66,13.44,61.304,8251,2024-09-05 14:49:40,2024-09-05 14:49:52,20.0,2024-09-05 15:11:23,05-09-2024 15:39:23,717,F
139,8767,20562349,40,14.85,61.304,8251,2024-09-05 14:49:40,2024-09-05 14:49:52,20.0,2024-09-05 15:11:23,05-09-2024 15:39:23,717,F
140,8767,20562349,51,8.2,61.304,8251,2024-09-05 14:49:40,2024-09-05 14:49:52,20.0,2024-09-05 15:11:23,05-09-2024 15:39:23,717,F
141,8367,20562343,29,93.02,11.06,6071,2024-09-05 14:50,,20.0,2024-09-05 15:17:02,05-09-2024 15:45:02,707,F
142,10243,20562341,64,3.57,30.336,6342,2024-09-05 14:49:30,2024-09-05 14:49:37,25.0,2024-09-05 15:16:24,05-09-2024 15:44:24,689,F
143,10243,20562341,46,12.96,30.336,6342,2024-09-05 14:49:30,2024-09-05 14:49:37,25.0,2024-09-05 15:16:24,05-09-2024 15:44:24,689,F
144,10243,20562341,57,21.47,30.336,6342,2024-09-05 14:49:30,2024-09-05 14:49:37,25.0,2024-09-05 15:16:24,05-09-2024 15:44:24,689,F
145,11339,20562339,24,9.56,23.542,2695,2024-09-05 14:53:45,2024-09-05 15:11:51,30.0,2024-09-05 15:24:15,05-09-2024 15:52:15,707,F
146,11339,20562339,25,194.37,23.542,2695,2024-09-05 14:53:45,2024-09-05 15:11:51,30.0,2024-09-05 15:24:15,05-09-2024 15:52:15,707,F
147,11339,20562339,31,23.45,23.542,2695,2024-09-05 14:53:45,2024-09-05 15:11:51,30.0,2024-09-05 15:24:15,05-09-2024 15:52:15,707,F
148,11339,20562339,25,194.37,23.542,2695,2024-09-05 14:53:45,2024-09-05 15:11:51,30.0,2024-09-05 15:24:15,05-09-2024 15:52:15,707,F
149,11339,20562339,20,8.55,23.542,2695,2024-09-05 14:53:45,2024-09-05 15:11:51,30.0,2024-09-05 15:24:15,05-09-2024 15:52:15,707,F
150,3978,20562335,19,27.47,32.232,1126,2024-09-05 14:49:51,2024-09-05 14:50:00,25.0,2024-09-05 15:12:27,05-09-2024 15:40:27,695,F
151,3978,20562335,36,23.48,32.232,1126,2024-09-05 14:49:51,2024-09-05 14:50:00,25.0,2024-09-05 15:12:27,05-09-2024 15:40:27,695,F
152,11739,20562333,70,21.16,101.752,6669,2024-09-05 14:50:01,2024-09-05 14:50:17,20.0,2024-09-05 15:06:41,05-09-2024 15:34:41,685,F
153,11739,20562333,18,16.36,101.752,6669,2024-09-05 14:50:01,2024-09-05 14:50:17,20.0,2024-09-05 15:06:41,05-09-2024 15:34:41,685,F
154,3148,20562329,69,8.11,73.1224,1891,2024-09-05 14:49:32,2024-09-05 14:51:51,25.0,2024-09-05 15:07:16,05-09-2024 15:35:16,683,F
155,3148,20562329,43,3.65,73.1224,1891,2024-09-05 14:49:32,2024-09-05 14:51:51,25.0,2024-09-05 15:07:16,05-09-2024 15:35:16,683,F
156,3148,20562329,29,93.02,73.1224,1891,2024-09-05 14:49:32,2024-09-05 14:51:51,25.0,2024-09-05 15:07:16,05-09-2024 15:35:16,683,F
157,3148,20562329,59,10.65,73.1224,1891,2024-09-05 14:49:32,2024-09-05 14:51:51,25.0,2024-09-05 15:07:16,05-09-2024 15:35:16,683,F
158,7917,20562313,18,16.36,16.985,1948,2024-09-05 14:48:27,2024-09-05 14:48:33,20.0,2024-09-05 14:56:56,05-09-2024 15:24:56,703,F
159,7917,20562313,29,93.02,16.985,1948,2024-09-05 14:48:27,2024-09-05 14:48:33,20.0,2024-09-05 14:56:56,05-09-2024 15:24:56,703,F
160,9991,20562309,54,6.17,18.96,1757,2024-09-05 14:47:06,2024-09-05 14:47:15,15.0,2024-09-05 15:03:51,05-09-2024 15:31:51,683,F
161,5719,20562307,4,188.84,39.5,4388,2024-09-05 14:47:19,,30.0,2024-09-05 15:03:50,05-09-2024 15:31:50,683,F
162,5719,20562307,22,38.61,39.5,4388,2024-09-05 14:47:19,,30.0,2024-09-05 15:03:50,05-09-2024 15:31:50,683,F
163,5719,20562307,11,23.2,39.5,4388,2024-09-05 14:47:19,,30.0,2024-09-05 15:03:50,05-09-2024 15:31:50,683,F
164,5719,20562307,37,68.74,39.5,4388,2024-09-05 14:47:19,,30.0,2024-09-05 15:03:50,05-09-2024 15:31:50,683,F
165,5719,20562307,28,16.66,39.5,4388,2024-09-05 14:47:19,,30.0,2024-09-05 15:03:50,05-09-2024 15:31:50,683,F
166,9859,20562299,63,8.91,10.586,356,2024-09-05 14:46:07,2024-09-05 14:46:19,20.0,2024-09-05 14:57:41,05-09-2024 15:25:41,703,F
167,9859,20562299,10,30.28,10.586,356,2024-09-05 14:46:07,2024-09-05 14:46:19,20.0,2024-09-05 14:57:41,05-09-2024 15:25:41,703,F
168,9859,20562299,53,12.05,10.586,356,2024-09-05 14:46:07,2024-09-05 14:46:19,20.0,2024-09-05 14:57:41,05-09-2024 15:25:41,703,F
169,9373,20562295,7,51.94,43.45,2452,2024-09-05 14:45:55,2024-09-05 14:45:59,20.0,2024-09-05 14:50:18,05-09-2024 15:18:18,683,F
170,9373,20562295,56,30.83,43.45,2452,2024-09-05 14:45:55,2024-09-05 14:45:59,20.0,2024-09-05 14:50:18,05-09-2024 15:18:18,683,F
171,3503,20562293,44,141.28,39.895,1942,2024-09-05 14:46:25,2024-09-05 14:46:31,25.0,2024-09-05 15:06:14,05-09-2024 15:34:14,683,F
172,3503,20562293,62,14.02,39.895,1942,2024-09-05 14:46:25,2024-09-05 14:46:31,25.0,2024-09-05 15:06:14,05-09-2024 15:34:14,683,F
