,store_id,order_id,profit,delivery_distance,planned_prep_time,region_id,order_price,items_count,prepared_on_time
4060,9551.0,20554851.0,35.392,6407.0,15.0,707.0,65.12,2.0,0.0
4062,3739.0,20554847.0,21.235200000000003,3154.0,10.0,695.0,10.65,1.0,1.0
4063,8939.0,20554841.0,24.806000000000004,10499.0,30.0,683.0,323.65,8.0,1.0
4071,5014.0,20554835.0,39.105,5296.0,15.0,683.0,128.24,5.0,1.0
4076,10243.0,20554831.0,14.22,17928.0,20.0,689.0,6.17,1.0,0.0
4077,3376.0,20554829.0,26.16279465264597,10454.0,15.0,683.0,93.02,1.0,0.0
4078,4757.0,20554819.0,16.195,473.0,20.0,707.0,90.86999999999999,2.0,1.0
4080,8939.0,20554817.0,49.29600000000001,2193.0,25.0,683.0,23.759999999999998,2.0,0.0
4082,9105.0,20554815.0,25.28,16327.0,20.0,683.0,55.44,3.0,1.0
4085,3610.0,20554809.0,64.464,2730.0,25.0,689.0,119.82,4.0,1.0
4089,4755.0,20554807.0,17.775,3515.0,15.0,707.0,93.02,1.0,1.0
4090,9319.0,20554797.0,26.07,4673.0,15.0,683.0,4.85,1.0,0.0
4091,7871.0,20554795.0,24.964,3192.0,35.0,683.0,246.05,3.0,1.0
4094,3754.0,20554793.0,18.96,1025.0,25.0,709.0,4.69,1.0,1.0
4095,8717.0,20554783.0,10.112,8298.0,15.0,683.0,159.74,3.0,0.0
4098,4711.0,20554779.0,15.8,3533.0,2.0,695.0,44.95,2.0,1.0
4100,3063.0,20554775.0,49.414729195116706,13461.0,35.0,683.0,14.85,1.0,1.0
4101,3928.0,20554773.0,12.3714,2239.0,20.0,695.0,20.21,2.0,0.0
4103,11087.0,20554771.0,16.195,5539.0,10.0,683.0,56.220000000000006,2.0,1.0
4105,7621.0,20554769.0,11.85,3346.0,20.0,683.0,89.49,1.0,0.0
4106,11877.0,20554765.0,4.424,3632.0,15.0,687.0,85.99,1.0,1.0
4107,3503.0,20554763.0,59.408,4842.0,15.0,683.0,24.220000000000002,2.0,1.0
4109,9883.0,20554761.0,80.975,10249.0,15.0,683.0,64.74000000000001,2.0,1.0
4111,4230.0,20554749.0,99.224,5859.0,20.0,683.0,147.34,4.0,1.0
4115,3373.0,20554747.0,6.004,8323.0,20.0,693.0,87.3,1.0,1.0
4116,8201.0,20554739.0,78.368,2930.0,30.0,695.0,130.93,3.0,1.0
4119,4742.0,20554737.0,71.23944578262126,2268.0,35.0,683.0,267.0,4.0,0.0
4123,3304.0,20554731.0,82.16000000000001,10315.0,5.0,683.0,182.92000000000002,2.0,0.0
4125,9503.0,20554729.0,9.717,7224.0,20.0,683.0,18.12,1.0,1.0
4126,9591.0,20554727.0,15.326,2962.0,25.0,687.0,9.56,1.0,0.0
4127,3063.0,20554725.0,47.4,2937.0,35.0,683.0,31.580000000000002,2.0,1.0
4129,4755.0,20554723.0,150.416,7886.0,20.0,707.0,461.92,6.0,0.0
4135,9319.0,20554721.0,26.07,3063.0,15.0,683.0,30.83,1.0,0.0
4136,8283.0,20554711.0,10.744,7441.0,25.0,683.0,142.05,2.0,1.0
4138,5569.0,20554703.0,127.98,4107.0,25.0,695.0,129.35,3.0,1.0
4141,10811.0,20554699.0,41.712,6443.0,25.0,683.0,89.18,3.0,1.0
4144,9495.0,20554695.0,30.81,5487.0,15.0,683.0,46.16,2.0,1.0
4146,9319.0,20554687.0,27.144475147055346,7320.0,15.0,683.0,18.12,1.0,0.0
4147,7763.0,20554685.0,26.860000000000003,16057.0,20.0,697.0,196.35,4.0,1.0
4151,8107.0,20554677.0,58.264224363480935,6775.0,25.0,695.0,91.71,4.0,1.0
4155,9497.0,20554675.0,19.434,1075.0,20.0,707.0,163.0,8.0,1.0
4163,3058.0,20554671.0,96.775,624.0,25.0,683.0,182.58999999999997,6.0,1.0
4169,8267.0,20554669.0,35.076,2909.0,20.0,689.0,210.84,3.0,1.0
4172,5853.0,20554667.0,6.478000000000001,1136.0,20.0,707.0,43.510000000000005,2.0,1.0
4174,7335.0,20554663.0,63.83200000000001,1558.0,20.0,709.0,101.13,3.0,1.0
4177,11739.0,20554661.0,97.17,4254.0,25.0,685.0,98.63,3.0,1.0
4180,5014.0,20554659.0,29.625,4130.0,15.0,683.0,80.86999999999999,2.0,1.0
4182,7557.0,20554657.0,78.2936881789783,2662.0,20.0,683.0,146.14,6.0,1.0
4188,8941.0,20554655.0,10.902,7716.0,30.0,683.0,45.36,2.0,0.0
4190,4360.0,20554651.0,24.49,2075.0,20.0,707.0,63.24,2.0,1.0
4192,5118.0,20554647.0,7.742000000000001,3852.0,20.0,693.0,99.35,2.0,1.0
4194,8169.0,20554643.0,56.248000000000005,2586.0,30.0,683.0,20.48,2.0,1.0
4196,10197.0,20554633.0,59.0525,3553.0,25.0,683.0,26.32,3.0,1.0
4199,5212.0,20554627.0,39.67939482595284,6440.0,20.0,683.0,25.490000000000002,2.0,1.0
4201,4482.0,20554623.0,37.13,5152.0,25.0,683.0,28.04,1.0,1.0
4202,3928.0,20554617.0,167.48000000000002,3868.0,20.0,695.0,64.46000000000001,2.0,0.0
4204,6215.0,20554611.0,9.2904,2639.0,20.0,695.0,31.56,2.0,0.0
4206,4742.0,20554607.0,18.3912,8035.0,30.0,683.0,481.46,6.0,0.0
4212,10489.0,20554599.0,9.638,1780.0,20.0,683.0,147.45,2.0,1.0
4214,8121.0,20554595.0,42.66,2677.0,25.0,707.0,16.95,2.0,1.0
4216,3686.0,20554591.0,28.835,971.0,20.0,683.0,55.06,2.0,0.0
4218,4894.0,20554589.0,61.620000000000005,13020.0,25.0,683.0,26.32,2.0,1.0
4220,7401.0,20554587.0,37.76200000000001,7715.0,25.0,683.0,96.47,4.0,1.0
4224,9225.0,20554583.0,28.44,4019.0,30.0,693.0,172.99,2.0,0.0
4226,11831.0,20554579.0,1.106,2071.0,10.0,687.0,68.74,1.0,1.0
4227,9497.0,20554573.0,24.885,4397.0,20.0,707.0,208.04,3.0,1.0
4230,3503.0,20554571.0,72.67999999999999,6045.0,20.0,683.0,97.50999999999999,4.0,1.0
4234,3197.0,20554567.0,26.60672132401487,2644.0,20.0,683.0,53.45,1.0,1.0
4235,9373.0,20554555.0,31.6,6353.0,20.0,683.0,14.18,1.0,1.0
4236,10457.0,20554553.0,27.65,4586.0,15.0,691.0,13.049999999999999,2.0,1.0
4238,7733.0,20554551.0,41.080000000000005,4413.0,20.0,693.0,188.84,1.0,1.0
4239,8377.0,20554547.0,77.48320000000001,5068.0,20.0,695.0,124.72,5.0,1.0
4244,10489.0,20554545.0,37.525,4779.0,20.0,683.0,12.05,1.0,1.0
4245,6299.0,20554541.0,189.5368,2137.0,20.0,683.0,79.67,5.0,1.0
4250,4748.0,20554535.0,7.028558012709254,3936.0,15.0,707.0,16.36,1.0,1.0
4251,3596.0,20554531.0,119.448,7268.0,35.0,683.0,163.49,3.0,1.0
4254,11267.0,20554529.0,41.712,8370.0,15.0,683.0,14.18,1.0,1.0
4255,3359.0,20554527.0,52.6456,2508.0,30.0,687.0,52.05,2.0,0.0
4257,8717.0,20554523.0,41.08,4865.0,20.0,683.0,338.32,3.0,0.0
4260,4457.0,20554521.0,35.654767198564514,12732.0,25.0,689.0,38.61,1.0,1.0
4261,3520.0,20554517.0,128.29600000000002,1905.0,35.0,683.0,44.46,2.0,1.0
4263,5138.0,20554515.0,10.191,3112.0,25.0,707.0,52.79,2.0,1.0
4265,4624.0,20554511.0,11.85,3434.0,25.0,707.0,141.28,1.0,1.0
4266,9459.0,20554507.0,22.752,2989.0,30.0,707.0,14.18,1.0,1.0
4267,5014.0,20554503.0,38.552,379.0,15.0,683.0,6.41,2.0,1.0
4269,9319.0,20554499.0,54.98400000000001,3482.0,15.0,683.0,200.91,2.0,1.0
4271,10973.0,20554497.0,47.246948674249325,4120.0,35.0,697.0,13.610000000000001,2.0,1.0
4273,5985.0,20554489.0,33.18,4293.0,20.0,707.0,188.84,1.0,1.0
4274,4918.0,20554485.0,55.69500000000001,2627.0,20.0,683.0,201.11999999999998,4.0,1.0
4278,7557.0,20554483.0,91.008,7826.0,35.0,683.0,94.09,3.0,1.0
4281,3503.0,20554481.0,52.93,6481.0,20.0,683.0,17.669999999999998,2.0,1.0
4283,9551.0,20554479.0,30.02,4200.0,25.0,707.0,79.88,4.0,0.0
4287,4254.0,20554477.0,31.6,9425.0,25.0,691.0,112.94,2.0,0.0
4289,5138.0,20554473.0,67.94,5767.0,22.0,707.0,160.98,3.0,0.0
4292,3063.0,20554469.0,80.58000000000001,3004.0,35.0,683.0,137.65,5.0,1.0
4297,5212.0,20554467.0,5.4668,7514.0,15.0,683.0,46.92,2.0,1.0
4299,8301.0,20554465.0,55.82199039127681,4875.0,25.0,683.0,163.7,3.0,1.0
4302,8525.0,20554453.0,10.7306,11621.0,20.0,683.0,12.07,1.0,1.0
4303,10489.0,20554451.0,70.152,1022.0,20.0,683.0,24.29,2.0,1.0
4305,8645.0,20554449.0,45.03,8156.0,30.0,685.0,168.46,2.0,0.0
4307,4482.0,20554447.0,33.022000000000006,5888.0,35.0,683.0,174.98,3.0,1.0
4310,9459.0,20554445.0,33.654,823.0,25.0,707.0,57.96,3.0,1.0
4313,3522.0,20554439.0,82.16,3791.0,30.0,685.0,92.83,3.0,1.0
4316,4360.0,20554435.0,65.57,3344.0,30.0,707.0,183.85999999999999,3.0,1.0
4319,7335.0,20554427.0,24.49,2396.0,25.0,709.0,47.68,1.0,1.0
4320,5991.0,20554423.0,24.49,2597.0,20.0,703.0,142.54,3.0,1.0
4323,11273.0,20554409.0,11.376,7701.0,20.0,685.0,102.32,3.0,1.0
4326,5014.0,20554405.0,33.05229922678791,4474.0,15.0,683.0,54.65,2.0,1.0
4328,11791.0,20554399.0,15.484000000000002,1931.0,15.0,707.0,29.619999999999997,2.0,1.0
4330,3053.0,20554395.0,82.16,3855.0,30.0,683.0,44.28,2.0,0.0
4332,4227.0,20554389.0,81.21199999999999,1294.0,40.0,707.0,173.43,4.0,1.0
4336,3053.0,20554385.0,79.0,1929.0,30.0,683.0,57.61,3.0,1.0
4339,4755.0,20554381.0,30.494,5943.0,20.0,707.0,73.34,4.0,0.0
4343,4548.0,20554377.0,10.902,1956.0,15.0,707.0,106.66,2.0,0.0
4345,3457.0,20554375.0,23.7,2330.0,15.0,683.0,14.18,1.0,1.0
4346,3766.0,20554371.0,41.712,557.0,15.0,683.0,30.38,2.0,1.0
4348,9503.0,20554369.0,94.8,6624.0,25.0,683.0,161.57999999999998,3.0,1.0
4351,11065.0,20554367.0,75.84000000000002,6687.0,20.0,683.0,98.71,2.0,1.0
4353,8007.0,20554365.0,42.7232,512.0,20.0,707.0,160.28,3.0,1.0
4356,3502.0,20554363.0,41.76595916638871,9987.0,10.0,683.0,221.98,3.0,1.0
4359,8919.0,20554347.0,13.825,1288.0,20.0,683.0,117.0,2.0,1.0
4361,3763.0,20554345.0,79.79,5462.0,30.0,683.0,74.61,2.0,1.0
4363,4548.0,20554341.0,11.06,2723.0,15.0,707.0,51.94,1.0,1.0
4364,11087.0,20554339.0,86.26800000000001,3029.0,25.0,683.0,144.85999999999999,3.0,1.0
4367,5014.0,20554337.0,41.44117921048837,1682.0,15.0,683.0,86.34,3.0,1.0
4370,9879.0,20554335.0,208.5600000000001,1731.0,30.0,685.0,68.26,3.0,1.0
4373,4723.0,20554333.0,19.1812,3303.0,35.0,707.0,17.62,2.0,1.0
4375,5719.0,20554331.0,12.64,570.0,25.0,683.0,157.52,2.0,1.0
4377,11087.0,20554321.0,47.415290762045515,5672.0,25.0,683.0,37.05,2.0,1.0
4379,11755.0,20554317.0,7.3786,5713.0,15.0,707.0,4.85,1.0,1.0
4380,9261.0,20554315.0,8.532,7669.0,35.0,717.0,19.12,2.0,1.0
4382,8283.0,20554311.0,25.912000000000003,1053.0,20.0,683.0,3.57,1.0,1.0
4383,5212.0,20554309.0,18.96,2791.0,15.0,683.0,34.48,2.0,1.0
4385,3503.0,20554305.0,73.944,4391.0,25.0,683.0,40.39,3.0,1.0
4388,11193.0,20554303.0,47.40733966413518,8044.0,20.0,693.0,29.78,3.0,1.0
4391,5470.0,20554297.0,4.582,7141.0,10.0,705.0,42.99,1.0,1.0
4392,11499.0,20554295.0,63.2,1200.0,25.0,707.0,51.239999999999995,2.0,1.0
4394,4894.0,20554291.0,13.193,4519.0,25.0,683.0,41.64,1.0,1.0
4395,4497.0,20554285.0,9.164,5417.0,25.0,707.0,210.01999999999998,2.0,1.0
4397,9261.0,20554283.0,17.064,1782.0,35.0,717.0,6.17,1.0,1.0
4398,4755.0,20554281.0,70.152,1778.0,20.0,707.0,95.75,4.0,1.0
4402,5014.0,20554275.0,22.07803647235687,2837.0,15.0,683.0,43.71,1.0,1.0
4403,3058.0,20554273.0,99.145,6986.0,25.0,683.0,70.54,5.0,1.0
4408,4548.0,20554267.0,15.806896333029727,3158.0,15.0,707.0,34.38,2.0,1.0
4410,4723.0,20554265.0,50.2756,3109.0,40.0,707.0,246.27,11.0,1.0
4421,7401.0,20554257.0,17.222,1757.0,20.0,683.0,53.45,1.0,0.0
4422,11533.0,20554253.0,39.184,3857.0,15.0,687.0,188.84,1.0,1.0
4423,9551.0,20554251.0,7.584,6655.0,15.0,707.0,16.24,1.0,1.0
4424,11455.0,20554245.0,22.752,1821.0,30.0,707.0,108.39999999999999,4.0,0.0
4428,6763.0,20554237.0,50.339200000000005,4460.0,20.0,683.0,51.94,1.0,0.0
4429,3503.0,20554223.0,21.33,6430.0,20.0,683.0,3.93,1.0,1.0
4430,9317.0,20554219.0,18.17,2563.0,25.0,703.0,31.54,2.0,0.0
4432,3990.0,20554217.0,48.98,300.0,35.0,683.0,49.26,2.0,0.0
4434,10811.0,20554213.0,51.35,11276.0,30.0,683.0,103.50999999999999,2.0,1.0
4436,5118.0,20554209.0,15.642000000000005,4567.0,20.0,693.0,57.38,2.0,1.0
4438,3503.0,20554203.0,20.54,2027.0,15.0,683.0,1.56,1.0,1.0
4439,6399.0,20554201.0,50.56,7339.0,30.0,683.0,23.48,1.0,1.0
4440,4348.0,20554197.0,107.44,1873.0,30.0,683.0,15.149999999999999,2.0,1.0
4442,5212.0,20554193.0,18.328,1533.0,15.0,683.0,12.05,1.0,1.0
4443,3813.0,20554191.0,15.326,5497.0,30.0,685.0,102.87,4.0,1.0
4447,5377.0,20554189.0,41.475,11321.0,25.0,683.0,23.96,3.0,1.0
4450,10887.0,20554187.0,116.525,8212.0,50.0,695.0,172.3,4.0,1.0
4454,10935.0,20554181.0,53.720000000000006,5766.0,20.0,707.0,107.86999999999999,2.0,1.0
4456,10411.0,20554177.0,13.114000000000004,1732.0,25.0,683.0,200.91,2.0,1.0
4458,3338.0,20554171.0,20.540000000000003,1875.0,30.0,683.0,27.18,1.0,1.0
4459,9329.0,20554167.0,36.9325,3126.0,25.0,685.0,19.16,2.0,1.0
4461,9497.0,20554165.0,50.56,1316.0,20.0,707.0,248.95999999999998,5.0,1.0
4466,5719.0,20554163.0,60.21444834850263,6328.0,30.0,683.0,39.08,3.0,1.0
4469,5212.0,20554161.0,21.33,11453.0,25.0,683.0,16.36,1.0,1.0
4470,3504.0,20554159.0,155.551,4746.0,30.0,683.0,348.26,10.0,1.0
4480,9497.0,20554155.0,19.276000000000003,1659.0,20.0,707.0,212.42000000000002,7.0,1.0
4487,7085.0,20554153.0,8.690000000000001,8931.0,25.0,683.0,21.01,2.0,0.0
4489,3902.0,20554147.0,7.11,9789.0,30.0,683.0,6.17,1.0,0.0
4490,3902.0,20554145.0,8.374,6493.0,35.0,683.0,7.3,2.0,1.0
4492,6811.0,20554137.0,93.615,1977.0,25.0,683.0,275.75,5.0,1.0
4497,3197.0,20554135.0,34.76,15602.0,20.0,683.0,56.17,3.0,1.0
4500,8283.0,20554133.0,27.4525,1987.0,35.0,683.0,39.150000000000006,2.0,1.0
4502,5014.0,20554131.0,58.776,1802.0,10.0,683.0,210.52,4.0,1.0
4506,10197.0,20554129.0,65.965,901.0,25.0,683.0,44.93,4.0,1.0
4510,8801.0,20554125.0,28.54295934657057,4727.0,20.0,685.0,2.77,1.0,0.0
4511,10425.0,20554123.0,88.48000000000002,4209.0,35.0,689.0,92.41999999999999,3.0,1.0
4514,11231.0,20554121.0,119.29,9864.0,40.0,683.0,389.74,7.0,0.0
4521,3058.0,20554119.0,20.856,10123.0,25.0,683.0,56.69,3.0,1.0
4524,11067.0,20554113.0,85.952,564.0,20.0,685.0,172.99,2.0,1.0
4526,3520.0,20554103.0,66.992,2795.0,30.0,683.0,30.02,2.0,1.0
4528,3902.0,20554101.0,61.225,1730.0,35.0,683.0,157.01,5.0,0.0
4533,8383.0,20554099.0,34.5625,721.0,20.0,695.0,461.52000000000004,6.0,1.0
4539,3979.0,20554095.0,40.843,3072.0,25.0,695.0,114.17999999999999,3.0,0.0
4542,9551.0,20554093.0,44.24,1665.0,15.0,707.0,160.13,3.0,1.0
4545,5212.0,20554087.0,6.952,3713.0,15.0,683.0,55.589999999999996,2.0,1.0
4547,8455.0,20554085.0,67.308,9316.0,20.0,693.0,94.78,5.0,1.0
4552,3816.0,20554083.0,22.436000000000003,1496.0,15.0,683.0,17.26,1.0,1.0
4553,4497.0,20554079.0,61.225,2494.0,30.0,707.0,40.46,2.0,1.0
4555,8805.0,20554077.0,59.092,2672.0,20.0,683.0,194.94,4.0,0.0
4559,3503.0,20554073.0,250.272,5399.0,30.0,683.0,162.4,9.0,1.0
4568,6735.0,20554069.0,94.8,5980.0,25.0,689.0,119.69999999999999,5.0,1.0
4573,9585.0,20554065.0,53.720000000000006,3449.0,25.0,683.0,341.0,4.0,1.0
4577,4723.0,20554063.0,64.98529470714129,1460.0,35.0,707.0,173.45,5.0,1.0
4582,3974.0,20554059.0,175.69600000000003,2487.0,40.0,707.0,200.59,7.0,1.0
4589,3053.0,20554053.0,47.400000000000006,6716.0,30.0,683.0,137.04,2.0,1.0
4591,11087.0,20554051.0,57.76219926206613,6545.0,25.0,683.0,33.0,3.0,1.0
4594,3686.0,20554039.0,30.336,4966.0,20.0,683.0,3.93,1.0,1.0
4595,6811.0,20554037.0,20.856,789.0,20.0,683.0,51.33,2.0,1.0
4597,8919.0,20554031.0,9.322,1333.0,20.0,683.0,35.21,2.0,0.0
4599,6483.0,20554029.0,42.976,2708.0,15.0,707.0,231.1,3.0,1.0
4602,10275.0,20554027.0,29.704000000000004,2773.0,15.0,695.0,320.4,3.0,1.0
4605,10503.0,20554021.0,18.2016,4477.0,25.0,685.0,12.07,1.0,1.0
4606,7889.0,20554019.0,90.455,7693.0,30.0,687.0,82.11,5.0,1.0
4611,3990.0,20554017.0,394.368,2426.0,45.0,683.0,65.18,2.0,0.0
4613,3982.0,20554015.0,3.5708,3413.0,15.0,707.0,3.57,1.0,1.0
4614,9019.0,20554013.0,35.0764,977.0,35.0,683.0,269.46,10.0,1.0
4624,11087.0,20554009.0,22.7125,5650.0,25.0,683.0,4.69,1.0,1.0
4625,8799.0,20554007.0,9.1482,5509.0,40.0,703.0,57.17,2.0,0.0
4627,3419.0,20554005.0,31.6,4741.0,35.0,685.0,235.9,4.0,1.0
4631,3496.0,20554003.0,49.37499999999999,2160.0,30.0,683.0,234.22,3.0,1.0
4634,4701.0,20554001.0,28.914,6400.0,30.0,695.0,55.94,3.0,1.0
4637,11267.0,20553999.0,41.712,7910.0,20.0,683.0,13.97,1.0,1.0
4638,3148.0,20553993.0,13.825,2577.0,40.0,683.0,67.16,2.0,0.0
4640,5955.0,20553983.0,8.69,807.0,25.0,703.0,4.85,1.0,1.0
4641,6483.0,20553979.0,30.81,3786.0,20.0,707.0,35.89,2.0,1.0
4643,9329.0,20553977.0,23.940368138409212,3380.0,15.0,685.0,51.94,1.0,1.0
4644,3397.0,20553963.0,23.384,5524.0,20.0,683.0,26.25,2.0,0.0
4646,11087.0,20553961.0,23.700000000000003,7461.0,25.0,683.0,18.12,1.0,1.0
4647,11267.0,20553955.0,9.48,5391.0,15.0,683.0,93.58,2.0,1.0
4649,4114.0,20553951.0,50.56,8067.0,25.0,683.0,42.18,2.0,1.0
4651,7907.0,20553939.0,27.859503042556753,3475.0,20.0,685.0,16.24,1.0,1.0
4652,6691.0,20553935.0,26.5914,8160.0,40.0,683.0,67.68,4.0,1.0
4656,10657.0,20553933.0,63.2,2671.0,20.0,683.0,104.56,2.0,1.0
4658,4755.0,20553931.0,57.512,4742.0,20.0,707.0,101.78999999999999,3.0,0.0
4661,5955.0,20553929.0,33.18,3233.0,25.0,703.0,46.16,2.0,1.0
4663,11231.0,20553927.0,75.84,3063.0,35.0,683.0,199.06,2.0,1.0
4665,3415.0,20553925.0,161.79200000000003,2657.0,25.0,683.0,53.55,2.0,1.0
4667,10431.0,20553915.0,67.94,3347.0,30.0,685.0,230.43,7.0,1.0
4674,8301.0,20553913.0,71.416,4841.0,20.0,683.0,89.49,1.0,1.0
4675,4752.0,20553911.0,43.040011243519984,12121.0,20.0,683.0,58.3,2.0,0.0
4677,4968.0,20553907.0,91.324,3866.0,20.0,703.0,72.87,3.0,1.0
4680,8891.0,20553905.0,8.690000000000001,1538.0,20.0,683.0,43.71,1.0,0.0
4681,8113.0,20553899.0,59.74096725086656,3397.0,30.0,683.0,99.61,3.0,1.0
4684,5423.0,20553897.0,34.760000000000005,2994.0,15.0,705.0,223.49,4.0,1.0
4688,4742.0,20553895.0,27.571,2919.0,30.0,683.0,48.09,2.0,1.0
4690,4490.0,20553891.0,97.96,3357.0,15.0,707.0,33.01,3.0,1.0
4693,6023.0,20553885.0,248.37600000000003,2571.0,25.0,683.0,124.33999999999999,4.0,1.0
4697,5470.0,20553879.0,39.184000000000005,3058.0,15.0,705.0,43.78,3.0,1.0
4700,3902.0,20553873.0,97.96,2880.0,35.0,683.0,146.2,3.0,1.0
4703,3750.0,20553857.0,43.845,6740.0,30.0,683.0,234.83,3.0,1.0
4706,3063.0,20553855.0,37.92000000000001,2695.0,35.0,683.0,66.98,4.0,1.0
4710,3503.0,20553849.0,27.808000000000007,9221.0,25.0,683.0,206.16,5.0,1.0
4715,4772.0,20553845.0,37.446000000000005,1204.0,30.0,683.0,206.16,4.0,1.0
4719,5939.0,20553841.0,15.405,10236.0,15.0,691.0,13.44,1.0,0.0
4720,3754.0,20553835.0,37.92,3766.0,30.0,709.0,2.77,1.0,1.0
4721,4711.0,20553831.0,16.59,3989.0,25.0,695.0,86.38,2.0,1.0
4723,3231.0,20553827.0,204.136,9692.0,35.0,693.0,225.71,5.0,1.0
4728,11009.0,20553825.0,16.59,6715.0,10.0,683.0,46.879999999999995,2.0,1.0
4730,7401.0,20553819.0,23.068,4172.0,20.0,683.0,61.5,2.0,1.0
4732,9551.0,20553817.0,22.12,9050.0,15.0,707.0,31.75,2.0,0.0
4734,3419.0,20553811.0,13.825,6100.0,30.0,685.0,26.91,2.0,1.0
4736,5640.0,20553809.0,7.425999999999999,6707.0,30.0,709.0,37.53,2.0,0.0
4738,10973.0,20553807.0,81.84400000000001,3704.0,35.0,697.0,51.97,4.0,1.0
4742,6891.0,20553801.0,66.36,2777.0,10.0,683.0,243.02,3.0,1.0
4745,8051.0,20553797.0,19.908,971.0,15.0,683.0,60.370000000000005,2.0,1.0
4747,11007.0,20553795.0,28.598000000000003,6814.0,20.0,683.0,95.76,3.0,1.0
4750,11087.0,20553793.0,90.376,3326.0,30.0,683.0,112.01,5.0,1.0
4755,3813.0,20553791.0,85.952,5152.0,45.0,685.0,83.3,3.0,1.0
4758,11245.0,20553789.0,48.19,1775.0,20.0,683.0,49.88,2.0,1.0
4760,5275.0,20553783.0,182.648,5340.0,30.0,683.0,3.93,1.0,0.0
4761,4497.0,20553781.0,16.47916096503468,2979.0,25.0,707.0,21.03,1.0,1.0
4762,9769.0,20553777.0,207.375,501.0,40.0,705.0,208.98000000000002,7.0,1.0
4769,9123.0,20553773.0,35.392,4781.0,25.0,687.0,59.54,3.0,1.0
4772,8799.0,20553769.0,43.4105,689.0,25.0,703.0,14.18,1.0,1.0
4773,6549.0,20553765.0,158.948,1450.0,30.0,683.0,64.83,4.0,1.0
4777,9419.0,20553763.0,16.6216,3394.0,15.0,707.0,8.2,1.0,1.0
4778,5423.0,20553761.0,26.544,4547.0,10.0,705.0,26.25,2.0,0.0
4780,4227.0,20553759.0,27.176,4224.0,40.0,707.0,177.66,4.0,0.0
4784,5014.0,20553757.0,49.29600000000001,2125.0,10.0,683.0,85.9,3.0,1.0
4787,3503.0,20553743.0,31.6,863.0,20.0,683.0,17.26,1.0,1.0
4788,11915.0,20553741.0,75.05,3580.0,20.0,683.0,87.3,1.0,1.0
4789,8763.0,20553739.0,16.432,1242.0,15.0,707.0,8.2,1.0,1.0
4790,6745.0,20553733.0,33.97,1763.0,20.0,683.0,51.94,1.0,0.0
4791,8471.0,20553731.0,25.28,9858.0,20.0,683.0,8.690000000000001,2.0,1.0
4793,9109.0,20553729.0,53.325,9692.0,40.0,683.0,36.98,3.0,1.0
4796,8007.0,20553727.0,21.3695,3880.0,20.0,707.0,16.96,2.0,1.0
4798,4012.0,20553725.0,55.3,4733.0,35.0,683.0,74.74000000000001,3.0,1.0
4801,5640.0,20553723.0,5.401787366909957,2890.0,15.0,709.0,29.32,1.0,1.0
4802,11581.0,20553719.0,127.664,2254.0,20.0,683.0,103.66,3.0,1.0
4805,4024.0,20553707.0,7.584,4732.0,20.0,707.0,132.77,2.0,1.0
4807,9383.0,20553705.0,37.762,1435.0,25.0,695.0,116.66999999999999,2.0,0.0
4809,9307.0,20553697.0,49.83577809550479,12884.0,20.0,693.0,45.11,3.0,1.0
4812,9495.0,20553693.0,211.72,7746.0,20.0,683.0,13.02,2.0,1.0
4814,5346.0,20553687.0,56.09,7844.0,25.0,683.0,125.5,3.0,1.0
4817,9787.0,20553681.0,116.288,4133.0,20.0,683.0,304.21000000000004,5.0,1.0
4822,10197.0,20553679.0,116.7225,2215.0,30.0,683.0,101.26,6.0,1.0
4828,3816.0,20553673.0,15.40064565818193,832.0,10.0,683.0,8.55,1.0,1.0
4829,10243.0,20553671.0,36.1913580504397,2651.0,20.0,689.0,71.53999999999999,2.0,1.0
4831,10489.0,20553653.0,174.43200000000002,2825.0,25.0,683.0,147.87,4.0,1.0
4835,9263.0,20553647.0,151.68,6233.0,25.0,693.0,306.0,5.0,0.0
4840,4254.0,20553643.0,33.323544744935134,4874.0,30.0,691.0,16.24,1.0,1.0
4841,10225.0,20553641.0,69.4568,2665.0,10.0,695.0,2.77,1.0,0.0
4842,5801.0,20553625.0,72.67999999999999,9921.0,40.0,683.0,47.82,3.0,1.0
4845,4650.0,20553619.0,22.120000000000005,1029.0,25.0,683.0,271.68,4.0,1.0
4849,10197.0,20553617.0,91.95600000000002,6105.0,25.0,683.0,50.39,3.0,1.0
4852,10605.0,20553607.0,186.756,12507.0,30.0,707.0,43.47,3.0,0.0
4855,5977.0,20553603.0,353.9200000000001,10757.0,60.0,683.0,166.05,6.0,1.0
4861,4679.0,20553599.0,10.744,2852.0,20.0,703.0,72.56,2.0,1.0
4863,7889.0,20553595.0,21.33,2032.0,25.0,687.0,10.879999999999999,2.0,1.0
4865,3376.0,20553591.0,101.752,3336.0,35.0,683.0,29.58,2.0,0.0
4867,3147.0,20553583.0,27.4525,683.0,25.0,683.0,29.57,1.0,1.0
4868,8941.0,20553577.0,11.692,5306.0,35.0,683.0,38.459999999999994,3.0,1.0
4871,7621.0,20553575.0,25.675,7939.0,20.0,683.0,4.0,1.0,1.0
4872,3197.0,20553571.0,8.690000000000001,1392.0,20.0,683.0,18.82,2.0,1.0
4874,11533.0,20553569.0,19.75,7970.0,30.0,687.0,35.93,3.0,1.0
4877,4697.0,20553563.0,20.066000000000003,1728.0,25.0,683.0,57.36,4.0,1.0
